sample_id,split,split_type,heldout
MISC41,train,leave_organ_out,Heart
MISC42,train,leave_organ_out,Heart
MISC43,train,leave_organ_out,Heart
MISC44,train,leave_organ_out,Heart
MISC45,train,leave_organ_out,Heart
MISC46,train,leave_organ_out,Heart
MISC47,train,leave_organ_out,Heart
MISC48,train,leave_organ_out,Heart
MISC49,train,leave_organ_out,Heart
MISC50,train,leave_organ_out,Heart
MISC51,train,leave_organ_out,Heart
MISC52,train,leave_organ_out,Heart
MISC53,train,leave_organ_out,Heart
MISC54,train,leave_organ_out,Heart
MISC55,train,leave_organ_out,Heart
MISC56,train,leave_organ_out,Heart
MISC57,train,leave_organ_out,Heart
MISC58,train,leave_organ_out,Heart
MISC59,train,leave_organ_out,Heart
MISC60,train,leave_organ_out,Heart
MISC61,train,leave_organ_out,Heart
MISC62,train,leave_organ_out,Heart
MISC63,train,leave_organ_out,Heart
MISC64,train,leave_organ_out,Heart
MISC65,train,leave_organ_out,Heart
MISC66,train,leave_organ_out,Heart
MISC67,train,leave_organ_out,Heart
MISC68,train,leave_organ_out,Heart
MISC69,train,leave_organ_out,Heart
MISC70,train,leave_organ_out,Heart
MISC71,train,leave_organ_out,Heart
MISC72,train,leave_organ_out,Heart
MISC73,train,leave_organ_out,Heart
TENX152,train,leave_organ_out,Heart
ZEN36,train,leave_organ_out,Heart
ZEN37,train,leave_organ_out,Heart
ZEN38,train,leave_organ_out,Heart
ZEN39,train,leave_organ_out,Heart
ZEN40,train,leave_organ_out,Heart
ZEN41,train,leave_organ_out,Heart
ZEN42,train,leave_organ_out,Heart
ZEN43,train,leave_organ_out,Heart
ZEN44,train,leave_organ_out,Heart
ZEN45,train,leave_organ_out,Heart
ZEN46,train,leave_organ_out,Heart
ZEN47,train,leave_organ_out,Heart
ZEN48,train,leave_organ_out,Heart
ZEN49,train,leave_organ_out,Heart
TENX70,train,leave_organ_out,Heart
TENX28,train,leave_organ_out,Heart
TENX29,train,leave_organ_out,Heart
TENX49,train,leave_organ_out,Heart
MEND33,train,leave_organ_out,Heart
MEND34,train,leave_organ_out,Heart
MEND35,train,leave_organ_out,Heart
MEND36,train,leave_organ_out,Heart
MEND91,train,leave_organ_out,Heart
MEND92,train,leave_organ_out,Heart
MEND93,train,leave_organ_out,Heart
MEND95,train,leave_organ_out,Heart
MEND96,train,leave_organ_out,Heart
TENX89,train,leave_organ_out,Heart
TENX90,train,leave_organ_out,Heart
TENX91,train,leave_organ_out,Heart
TENX92,train,leave_organ_out,Heart
TENX73,train,leave_organ_out,Heart
TENX56,train,leave_organ_out,Heart
TENX27,train,leave_organ_out,Heart
TENX30,train,leave_organ_out,Heart
TENX31,train,leave_organ_out,Heart
NCBI653,train,leave_organ_out,Heart
NCBI654,train,leave_organ_out,Heart
NCBI655,train,leave_organ_out,Heart
NCBI656,train,leave_organ_out,Heart
NCBI657,train,leave_organ_out,Heart
NCBI628,train,leave_organ_out,Heart
NCBI629,train,leave_organ_out,Heart
NCBI630,train,leave_organ_out,Heart
NCBI631,train,leave_organ_out,Heart
NCBI632,train,leave_organ_out,Heart
NCBI633,train,leave_organ_out,Heart
NCBI634,train,leave_organ_out,Heart
NCBI635,train,leave_organ_out,Heart
NCBI636,train,leave_organ_out,Heart
NCBI637,train,leave_organ_out,Heart
NCBI638,train,leave_organ_out,Heart
NCBI639,train,leave_organ_out,Heart
NCBI640,train,leave_organ_out,Heart
NCBI641,train,leave_organ_out,Heart
MEND63,train,leave_organ_out,Heart
MEND64,train,leave_organ_out,Heart
MEND65,train,leave_organ_out,Heart
MEND66,train,leave_organ_out,Heart
MEND67,train,leave_organ_out,Heart
MEND68,train,leave_organ_out,Heart
MISC1,train,leave_organ_out,Heart
MISC10,train,leave_organ_out,Heart
MISC11,train,leave_organ_out,Heart
MISC12,train,leave_organ_out,Heart
MISC2,train,leave_organ_out,Heart
MISC3,train,leave_organ_out,Heart
MISC4,train,leave_organ_out,Heart
MISC5,train,leave_organ_out,Heart
MISC6,train,leave_organ_out,Heart
MISC7,train,leave_organ_out,Heart
MISC8,train,leave_organ_out,Heart
MISC9,train,leave_organ_out,Heart
TENX68,train,leave_organ_out,Heart
NCBI776,train,leave_organ_out,Heart
TENX13,train,leave_organ_out,Heart
TENX14,train,leave_organ_out,Heart
TENX39,train,leave_organ_out,Heart
TENX23,train,leave_organ_out,Heart
TENX53,train,leave_organ_out,Heart
TENX24,train,leave_organ_out,Heart
TENX50,train,leave_organ_out,Heart
NCBI1,train,leave_organ_out,Heart
NCBI2,train,leave_organ_out,Heart
NCBI3,train,leave_organ_out,Heart
NCBI4,train,leave_organ_out,Heart
NCBI591,train,leave_organ_out,Heart
NCBI592,train,leave_organ_out,Heart
NCBI593,train,leave_organ_out,Heart
NCBI594,train,leave_organ_out,Heart
NCBI595,train,leave_organ_out,Heart
NCBI771,train,leave_organ_out,Heart
TENX15,test,leave_organ_out,Heart
MISC101,test,leave_organ_out,Heart
MISC102,test,leave_organ_out,Heart
MISC103,test,leave_organ_out,Heart
MISC104,test,leave_organ_out,Heart
MISC105,test,leave_organ_out,Heart
MISC106,test,leave_organ_out,Heart
MISC107,test,leave_organ_out,Heart
MISC108,test,leave_organ_out,Heart
MISC109,test,leave_organ_out,Heart
MISC110,test,leave_organ_out,Heart
MISC111,test,leave_organ_out,Heart
MISC112,test,leave_organ_out,Heart
MISC113,test,leave_organ_out,Heart
MISC114,test,leave_organ_out,Heart
MISC115,test,leave_organ_out,Heart
MISC116,test,leave_organ_out,Heart
MISC117,test,leave_organ_out,Heart
MISC118,test,leave_organ_out,Heart
MISC119,test,leave_organ_out,Heart
MISC120,test,leave_organ_out,Heart
MISC121,test,leave_organ_out,Heart
MISC122,test,leave_organ_out,Heart
MISC123,test,leave_organ_out,Heart
MISC124,test,leave_organ_out,Heart
MISC125,test,leave_organ_out,Heart
MISC126,test,leave_organ_out,Heart
MISC127,test,leave_organ_out,Heart
MISC128,test,leave_organ_out,Heart
MISC129,test,leave_organ_out,Heart
MISC130,test,leave_organ_out,Heart
MISC131,test,leave_organ_out,Heart
MISC132,test,leave_organ_out,Heart
MISC133,test,leave_organ_out,Heart
MISC134,test,leave_organ_out,Heart
MISC135,test,leave_organ_out,Heart
MISC136,test,leave_organ_out,Heart
MISC138,test,leave_organ_out,Heart
MISC139,test,leave_organ_out,Heart
MISC140,test,leave_organ_out,Heart
MISC141,test,leave_organ_out,Heart
MISC142,test,leave_organ_out,Heart
NCBI562,train,leave_organ_out,Heart
NCBI563,train,leave_organ_out,Heart
NCBI564,train,leave_organ_out,Heart
NCBI565,train,leave_organ_out,Heart
NCBI566,train,leave_organ_out,Heart
NCBI567,train,leave_organ_out,Heart
NCBI568,train,leave_organ_out,Heart
NCBI538,train,leave_organ_out,Heart
NCBI539,train,leave_organ_out,Heart
NCBI540,train,leave_organ_out,Heart
MEND48,train,leave_organ_out,Heart
MEND49,train,leave_organ_out,Heart
MEND54,train,leave_organ_out,Heart
TENX71,train,leave_organ_out,Heart
NCBI599,train,leave_organ_out,Heart
NCBI692,train,leave_organ_out,Heart
NCBI693,train,leave_organ_out,Heart
NCBI694,train,leave_organ_out,Heart
NCBI695,train,leave_organ_out,Heart
NCBI696,train,leave_organ_out,Heart
NCBI697,train,leave_organ_out,Heart
NCBI698,train,leave_organ_out,Heart
NCBI699,train,leave_organ_out,Heart
NCBI700,train,leave_organ_out,Heart
NCBI701,train,leave_organ_out,Heart
NCBI702,train,leave_organ_out,Heart
NCBI703,train,leave_organ_out,Heart
NCBI704,train,leave_organ_out,Heart
NCBI705,train,leave_organ_out,Heart
NCBI706,train,leave_organ_out,Heart
NCBI707,train,leave_organ_out,Heart
NCBI708,train,leave_organ_out,Heart
NCBI709,train,leave_organ_out,Heart
NCBI710,train,leave_organ_out,Heart
NCBI711,train,leave_organ_out,Heart
NCBI712,train,leave_organ_out,Heart
NCBI713,train,leave_organ_out,Heart
NCBI714,train,leave_organ_out,Heart
INT1,train,leave_organ_out,Heart
INT10,train,leave_organ_out,Heart
INT11,train,leave_organ_out,Heart
INT12,train,leave_organ_out,Heart
INT13,train,leave_organ_out,Heart
INT14,train,leave_organ_out,Heart
INT15,train,leave_organ_out,Heart
INT16,train,leave_organ_out,Heart
INT17,train,leave_organ_out,Heart
INT18,train,leave_organ_out,Heart
INT19,train,leave_organ_out,Heart
INT2,train,leave_organ_out,Heart
INT20,train,leave_organ_out,Heart
INT21,train,leave_organ_out,Heart
INT22,train,leave_organ_out,Heart
INT23,train,leave_organ_out,Heart
INT24,train,leave_organ_out,Heart
INT3,train,leave_organ_out,Heart
INT4,train,leave_organ_out,Heart
INT5,train,leave_organ_out,Heart
INT6,train,leave_organ_out,Heart
INT7,train,leave_organ_out,Heart
INT8,train,leave_organ_out,Heart
INT9,train,leave_organ_out,Heart
NCBI642,train,leave_organ_out,Heart
NCBI643,train,leave_organ_out,Heart
NCBI826,train,leave_organ_out,Heart
NCBI827,train,leave_organ_out,Heart
NCBI828,train,leave_organ_out,Heart
NCBI829,train,leave_organ_out,Heart
NCBI830,train,leave_organ_out,Heart
NCBI831,train,leave_organ_out,Heart
NCBI832,train,leave_organ_out,Heart
NCBI833,train,leave_organ_out,Heart
NCBI672,train,leave_organ_out,Heart
NCBI673,train,leave_organ_out,Heart
NCBI674,train,leave_organ_out,Heart
NCBI675,train,leave_organ_out,Heart
MISC13,train,leave_organ_out,Heart
MISC14,train,leave_organ_out,Heart
MISC15,train,leave_organ_out,Heart
MISC16,train,leave_organ_out,Heart
MISC17,train,leave_organ_out,Heart
MISC18,train,leave_organ_out,Heart
MISC19,train,leave_organ_out,Heart
MISC20,train,leave_organ_out,Heart
MISC21,train,leave_organ_out,Heart
MISC22,train,leave_organ_out,Heart
MISC23,train,leave_organ_out,Heart
MISC24,train,leave_organ_out,Heart
MISC25,train,leave_organ_out,Heart
MISC26,train,leave_organ_out,Heart
MISC27,train,leave_organ_out,Heart
MISC28,train,leave_organ_out,Heart
MISC29,train,leave_organ_out,Heart
MISC30,train,leave_organ_out,Heart
MISC31,train,leave_organ_out,Heart
MISC32,train,leave_organ_out,Heart
NCBI534,train,leave_organ_out,Heart
NCBI535,train,leave_organ_out,Heart
NCBI536,train,leave_organ_out,Heart
NCBI537,train,leave_organ_out,Heart
MEND41,train,leave_organ_out,Heart
MEND45,train,leave_organ_out,Heart
MEND47,train,leave_organ_out,Heart
MEND51,train,leave_organ_out,Heart
MEND52,train,leave_organ_out,Heart
TENX62,train,leave_organ_out,Heart
TENX72,train,leave_organ_out,Heart
MEND85,train,leave_organ_out,Heart
MEND86,train,leave_organ_out,Heart
MEND87,train,leave_organ_out,Heart
MEND88,train,leave_organ_out,Heart
MEND89,train,leave_organ_out,Heart
MEND90,train,leave_organ_out,Heart
TENX16,train,leave_organ_out,Heart
NCBI681,train,leave_organ_out,Heart
NCBI682,train,leave_organ_out,Heart
NCBI683,train,leave_organ_out,Heart
NCBI684,train,leave_organ_out,Heart
TENX51,train,leave_organ_out,Heart
TENX65,train,leave_organ_out,Heart
NCBI569,train,leave_organ_out,Heart
NCBI570,train,leave_organ_out,Heart
NCBI571,train,leave_organ_out,Heart
NCBI572,train,leave_organ_out,Heart
TENX46,train,leave_organ_out,Heart
TENX40,train,leave_organ_out,Heart
TENX41,train,leave_organ_out,Heart
INT25,train,leave_organ_out,Heart
INT26,train,leave_organ_out,Heart
INT27,train,leave_organ_out,Heart
INT28,train,leave_organ_out,Heart
INT35,train,leave_organ_out,Heart
MEND139,train,leave_organ_out,Heart
MEND140,train,leave_organ_out,Heart
MEND141,train,leave_organ_out,Heart
MEND142,train,leave_organ_out,Heart
MEND143,train,leave_organ_out,Heart
MEND144,train,leave_organ_out,Heart
MEND145,train,leave_organ_out,Heart
MEND146,train,leave_organ_out,Heart
MEND147,train,leave_organ_out,Heart
MEND148,train,leave_organ_out,Heart
MEND149,train,leave_organ_out,Heart
MEND150,train,leave_organ_out,Heart
MEND151,train,leave_organ_out,Heart
MEND152,train,leave_organ_out,Heart
MEND153,train,leave_organ_out,Heart
MEND154,train,leave_organ_out,Heart
MEND156,train,leave_organ_out,Heart
MEND157,train,leave_organ_out,Heart
MEND158,train,leave_organ_out,Heart
MEND159,train,leave_organ_out,Heart
MEND160,train,leave_organ_out,Heart
MEND161,train,leave_organ_out,Heart
MEND162,train,leave_organ_out,Heart
MEND59,train,leave_organ_out,Heart
MEND60,train,leave_organ_out,Heart
MEND61,train,leave_organ_out,Heart
MEND62,train,leave_organ_out,Heart
MEND37,train,leave_organ_out,Heart
MEND38,train,leave_organ_out,Heart
MEND39,train,leave_organ_out,Heart
MEND40,train,leave_organ_out,Heart
NCBI460,train,leave_organ_out,Heart
NCBI461,train,leave_organ_out,Heart
NCBI462,train,leave_organ_out,Heart
NCBI463,train,leave_organ_out,Heart
NCBI464,train,leave_organ_out,Heart
NCBI465,train,leave_organ_out,Heart
NCBI466,train,leave_organ_out,Heart
NCBI467,train,leave_organ_out,Heart
NCBI468,train,leave_organ_out,Heart
NCBI469,train,leave_organ_out,Heart
NCBI470,train,leave_organ_out,Heart
NCBI471,train,leave_organ_out,Heart
NCBI472,train,leave_organ_out,Heart
NCBI473,train,leave_organ_out,Heart
NCBI474,train,leave_organ_out,Heart
NCBI475,train,leave_organ_out,Heart
NCBI476,train,leave_organ_out,Heart
NCBI477,train,leave_organ_out,Heart
NCBI478,train,leave_organ_out,Heart
NCBI479,train,leave_organ_out,Heart
NCBI480,train,leave_organ_out,Heart
NCBI481,train,leave_organ_out,Heart
NCBI482,train,leave_organ_out,Heart
NCBI483,train,leave_organ_out,Heart
NCBI484,train,leave_organ_out,Heart
NCBI485,train,leave_organ_out,Heart
NCBI486,train,leave_organ_out,Heart
NCBI487,train,leave_organ_out,Heart
NCBI488,train,leave_organ_out,Heart
NCBI489,train,leave_organ_out,Heart
NCBI490,train,leave_organ_out,Heart
NCBI491,train,leave_organ_out,Heart
NCBI492,train,leave_organ_out,Heart
NCBI493,train,leave_organ_out,Heart
NCBI494,train,leave_organ_out,Heart
NCBI495,train,leave_organ_out,Heart
NCBI496,train,leave_organ_out,Heart
NCBI497,train,leave_organ_out,Heart
NCBI498,train,leave_organ_out,Heart
NCBI503,train,leave_organ_out,Heart
NCBI504,train,leave_organ_out,Heart
NCBI505,train,leave_organ_out,Heart
NCBI506,train,leave_organ_out,Heart
NCBI507,train,leave_organ_out,Heart
NCBI508,train,leave_organ_out,Heart
NCBI509,train,leave_organ_out,Heart
NCBI510,train,leave_organ_out,Heart
NCBI515,train,leave_organ_out,Heart
NCBI516,train,leave_organ_out,Heart
NCBI517,train,leave_organ_out,Heart
NCBI518,train,leave_organ_out,Heart
NCBI519,train,leave_organ_out,Heart
NCBI520,train,leave_organ_out,Heart
NCBI521,train,leave_organ_out,Heart
NCBI522,train,leave_organ_out,Heart
NCBI523,train,leave_organ_out,Heart
NCBI524,train,leave_organ_out,Heart
NCBI525,train,leave_organ_out,Heart
NCBI526,train,leave_organ_out,Heart
NCBI690,train,leave_organ_out,Heart
NCBI691,train,leave_organ_out,Heart
NCBI573,train,leave_organ_out,Heart
NCBI574,train,leave_organ_out,Heart
NCBI575,train,leave_organ_out,Heart
NCBI576,train,leave_organ_out,Heart
NCBI811,train,leave_organ_out,Heart
NCBI812,train,leave_organ_out,Heart
NCBI813,train,leave_organ_out,Heart
NCBI814,train,leave_organ_out,Heart
NCBI815,train,leave_organ_out,Heart
NCBI816,train,leave_organ_out,Heart
NCBI817,train,leave_organ_out,Heart
NCBI818,train,leave_organ_out,Heart
NCBI819,train,leave_organ_out,Heart
NCBI820,train,leave_organ_out,Heart
NCBI821,train,leave_organ_out,Heart
NCBI600,train,leave_organ_out,Prostate
NCBI601,train,leave_organ_out,Prostate
NCBI602,train,leave_organ_out,Prostate
NCBI603,train,leave_organ_out,Prostate
NCBI854,train,leave_organ_out,Prostate
NCBI855,train,leave_organ_out,Prostate
MISC33,train,leave_organ_out,Prostate
MISC34,train,leave_organ_out,Prostate
MISC35,train,leave_organ_out,Prostate
MISC36,train,leave_organ_out,Prostate
MISC37,train,leave_organ_out,Prostate
MISC38,train,leave_organ_out,Prostate
MISC39,train,leave_organ_out,Prostate
MISC40,train,leave_organ_out,Prostate
MISC41,train,leave_organ_out,Prostate
MISC42,train,leave_organ_out,Prostate
MISC43,train,leave_organ_out,Prostate
MISC44,train,leave_organ_out,Prostate
MISC45,train,leave_organ_out,Prostate
MISC46,train,leave_organ_out,Prostate
MISC47,train,leave_organ_out,Prostate
MISC48,train,leave_organ_out,Prostate
MISC49,train,leave_organ_out,Prostate
MISC50,train,leave_organ_out,Prostate
MISC51,train,leave_organ_out,Prostate
MISC52,train,leave_organ_out,Prostate
MISC53,train,leave_organ_out,Prostate
MISC54,train,leave_organ_out,Prostate
MISC55,train,leave_organ_out,Prostate
MISC56,train,leave_organ_out,Prostate
MISC57,train,leave_organ_out,Prostate
MISC58,train,leave_organ_out,Prostate
MISC59,train,leave_organ_out,Prostate
MISC60,train,leave_organ_out,Prostate
MISC61,train,leave_organ_out,Prostate
MISC62,train,leave_organ_out,Prostate
MISC63,train,leave_organ_out,Prostate
MISC64,train,leave_organ_out,Prostate
MISC65,train,leave_organ_out,Prostate
MISC66,train,leave_organ_out,Prostate
MISC67,train,leave_organ_out,Prostate
MISC68,train,leave_organ_out,Prostate
MISC69,train,leave_organ_out,Prostate
MISC70,train,leave_organ_out,Prostate
MISC71,train,leave_organ_out,Prostate
MISC72,train,leave_organ_out,Prostate
MISC73,train,leave_organ_out,Prostate
TENX152,train,leave_organ_out,Prostate
ZEN36,train,leave_organ_out,Prostate
ZEN37,train,leave_organ_out,Prostate
ZEN38,train,leave_organ_out,Prostate
ZEN39,train,leave_organ_out,Prostate
ZEN40,train,leave_organ_out,Prostate
ZEN41,train,leave_organ_out,Prostate
ZEN42,train,leave_organ_out,Prostate
ZEN43,train,leave_organ_out,Prostate
ZEN44,train,leave_organ_out,Prostate
ZEN45,train,leave_organ_out,Prostate
ZEN46,train,leave_organ_out,Prostate
ZEN47,train,leave_organ_out,Prostate
ZEN48,train,leave_organ_out,Prostate
ZEN49,train,leave_organ_out,Prostate
TENX70,train,leave_organ_out,Prostate
TENX28,train,leave_organ_out,Prostate
TENX29,train,leave_organ_out,Prostate
TENX49,train,leave_organ_out,Prostate
MEND33,train,leave_organ_out,Prostate
MEND34,train,leave_organ_out,Prostate
MEND35,train,leave_organ_out,Prostate
MEND36,train,leave_organ_out,Prostate
MEND91,train,leave_organ_out,Prostate
MEND92,train,leave_organ_out,Prostate
MEND93,train,leave_organ_out,Prostate
MEND95,train,leave_organ_out,Prostate
MEND96,train,leave_organ_out,Prostate
TENX89,train,leave_organ_out,Prostate
TENX90,train,leave_organ_out,Prostate
TENX91,train,leave_organ_out,Prostate
TENX92,train,leave_organ_out,Prostate
TENX73,train,leave_organ_out,Prostate
TENX56,train,leave_organ_out,Prostate
TENX27,train,leave_organ_out,Prostate
TENX30,train,leave_organ_out,Prostate
TENX31,train,leave_organ_out,Prostate
NCBI653,train,leave_organ_out,Prostate
NCBI654,train,leave_organ_out,Prostate
NCBI655,train,leave_organ_out,Prostate
NCBI656,train,leave_organ_out,Prostate
NCBI657,train,leave_organ_out,Prostate
NCBI628,train,leave_organ_out,Prostate
NCBI629,train,leave_organ_out,Prostate
NCBI630,train,leave_organ_out,Prostate
NCBI631,train,leave_organ_out,Prostate
NCBI632,train,leave_organ_out,Prostate
NCBI633,train,leave_organ_out,Prostate
NCBI634,train,leave_organ_out,Prostate
NCBI635,train,leave_organ_out,Prostate
NCBI636,train,leave_organ_out,Prostate
NCBI637,train,leave_organ_out,Prostate
NCBI638,train,leave_organ_out,Prostate
NCBI639,train,leave_organ_out,Prostate
NCBI640,train,leave_organ_out,Prostate
NCBI641,train,leave_organ_out,Prostate
MEND63,train,leave_organ_out,Prostate
MEND64,train,leave_organ_out,Prostate
MEND65,train,leave_organ_out,Prostate
MEND66,train,leave_organ_out,Prostate
MEND67,train,leave_organ_out,Prostate
MEND68,train,leave_organ_out,Prostate
MISC1,train,leave_organ_out,Prostate
MISC10,train,leave_organ_out,Prostate
MISC11,train,leave_organ_out,Prostate
MISC12,train,leave_organ_out,Prostate
MISC2,train,leave_organ_out,Prostate
MISC3,train,leave_organ_out,Prostate
MISC4,train,leave_organ_out,Prostate
MISC5,train,leave_organ_out,Prostate
MISC6,train,leave_organ_out,Prostate
MISC7,train,leave_organ_out,Prostate
MISC8,train,leave_organ_out,Prostate
MISC9,train,leave_organ_out,Prostate
TENX68,train,leave_organ_out,Prostate
NCBI776,train,leave_organ_out,Prostate
TENX13,train,leave_organ_out,Prostate
TENX14,train,leave_organ_out,Prostate
TENX39,train,leave_organ_out,Prostate
TENX23,train,leave_organ_out,Prostate
TENX53,train,leave_organ_out,Prostate
TENX24,train,leave_organ_out,Prostate
TENX50,train,leave_organ_out,Prostate
NCBI1,train,leave_organ_out,Prostate
NCBI2,train,leave_organ_out,Prostate
NCBI3,train,leave_organ_out,Prostate
NCBI4,train,leave_organ_out,Prostate
NCBI591,train,leave_organ_out,Prostate
NCBI592,train,leave_organ_out,Prostate
NCBI593,train,leave_organ_out,Prostate
NCBI594,train,leave_organ_out,Prostate
NCBI595,train,leave_organ_out,Prostate
NCBI771,train,leave_organ_out,Prostate
TENX15,train,leave_organ_out,Prostate
MISC101,train,leave_organ_out,Prostate
MISC102,train,leave_organ_out,Prostate
MISC103,train,leave_organ_out,Prostate
MISC104,train,leave_organ_out,Prostate
MISC105,train,leave_organ_out,Prostate
MISC106,train,leave_organ_out,Prostate
MISC107,train,leave_organ_out,Prostate
MISC108,train,leave_organ_out,Prostate
MISC109,train,leave_organ_out,Prostate
MISC110,train,leave_organ_out,Prostate
MISC111,train,leave_organ_out,Prostate
MISC112,train,leave_organ_out,Prostate
MISC113,train,leave_organ_out,Prostate
MISC114,train,leave_organ_out,Prostate
MISC115,train,leave_organ_out,Prostate
MISC116,train,leave_organ_out,Prostate
MISC117,train,leave_organ_out,Prostate
MISC118,train,leave_organ_out,Prostate
MISC119,train,leave_organ_out,Prostate
MISC120,train,leave_organ_out,Prostate
MISC121,train,leave_organ_out,Prostate
MISC122,train,leave_organ_out,Prostate
MISC123,train,leave_organ_out,Prostate
MISC124,train,leave_organ_out,Prostate
MISC125,train,leave_organ_out,Prostate
MISC126,train,leave_organ_out,Prostate
MISC127,train,leave_organ_out,Prostate
MISC128,train,leave_organ_out,Prostate
MISC129,train,leave_organ_out,Prostate
MISC130,train,leave_organ_out,Prostate
MISC131,train,leave_organ_out,Prostate
MISC132,train,leave_organ_out,Prostate
MISC133,train,leave_organ_out,Prostate
MISC134,train,leave_organ_out,Prostate
MISC135,train,leave_organ_out,Prostate
MISC136,train,leave_organ_out,Prostate
MISC138,train,leave_organ_out,Prostate
MISC139,train,leave_organ_out,Prostate
MISC140,train,leave_organ_out,Prostate
MISC141,train,leave_organ_out,Prostate
MISC142,train,leave_organ_out,Prostate
NCBI562,train,leave_organ_out,Prostate
NCBI563,train,leave_organ_out,Prostate
NCBI564,train,leave_organ_out,Prostate
NCBI565,train,leave_organ_out,Prostate
NCBI566,train,leave_organ_out,Prostate
NCBI567,train,leave_organ_out,Prostate
NCBI568,train,leave_organ_out,Prostate
NCBI538,train,leave_organ_out,Prostate
NCBI539,train,leave_organ_out,Prostate
NCBI540,train,leave_organ_out,Prostate
MEND48,train,leave_organ_out,Prostate
MEND49,train,leave_organ_out,Prostate
MEND54,train,leave_organ_out,Prostate
TENX71,train,leave_organ_out,Prostate
NCBI599,train,leave_organ_out,Prostate
NCBI692,train,leave_organ_out,Prostate
NCBI693,train,leave_organ_out,Prostate
NCBI694,train,leave_organ_out,Prostate
NCBI695,train,leave_organ_out,Prostate
NCBI696,train,leave_organ_out,Prostate
NCBI697,train,leave_organ_out,Prostate
NCBI698,train,leave_organ_out,Prostate
NCBI699,train,leave_organ_out,Prostate
NCBI700,train,leave_organ_out,Prostate
NCBI701,train,leave_organ_out,Prostate
NCBI702,train,leave_organ_out,Prostate
NCBI703,train,leave_organ_out,Prostate
NCBI704,train,leave_organ_out,Prostate
NCBI705,train,leave_organ_out,Prostate
NCBI706,train,leave_organ_out,Prostate
NCBI707,train,leave_organ_out,Prostate
NCBI708,train,leave_organ_out,Prostate
NCBI709,train,leave_organ_out,Prostate
NCBI710,train,leave_organ_out,Prostate
NCBI711,train,leave_organ_out,Prostate
NCBI712,train,leave_organ_out,Prostate
NCBI713,train,leave_organ_out,Prostate
NCBI714,train,leave_organ_out,Prostate
INT1,train,leave_organ_out,Prostate
INT10,train,leave_organ_out,Prostate
INT11,train,leave_organ_out,Prostate
INT12,train,leave_organ_out,Prostate
INT13,train,leave_organ_out,Prostate
INT14,train,leave_organ_out,Prostate
INT15,train,leave_organ_out,Prostate
INT16,train,leave_organ_out,Prostate
INT17,train,leave_organ_out,Prostate
INT18,train,leave_organ_out,Prostate
INT19,train,leave_organ_out,Prostate
INT2,train,leave_organ_out,Prostate
INT20,train,leave_organ_out,Prostate
INT21,train,leave_organ_out,Prostate
INT22,train,leave_organ_out,Prostate
INT23,train,leave_organ_out,Prostate
INT24,train,leave_organ_out,Prostate
INT3,train,leave_organ_out,Prostate
INT4,train,leave_organ_out,Prostate
INT5,train,leave_organ_out,Prostate
INT6,train,leave_organ_out,Prostate
INT7,train,leave_organ_out,Prostate
INT8,train,leave_organ_out,Prostate
INT9,train,leave_organ_out,Prostate
NCBI642,train,leave_organ_out,Prostate
NCBI643,train,leave_organ_out,Prostate
NCBI826,train,leave_organ_out,Prostate
NCBI827,train,leave_organ_out,Prostate
NCBI828,train,leave_organ_out,Prostate
NCBI829,train,leave_organ_out,Prostate
NCBI830,train,leave_organ_out,Prostate
NCBI831,train,leave_organ_out,Prostate
NCBI832,train,leave_organ_out,Prostate
NCBI833,train,leave_organ_out,Prostate
NCBI672,train,leave_organ_out,Prostate
NCBI673,train,leave_organ_out,Prostate
NCBI674,train,leave_organ_out,Prostate
NCBI675,train,leave_organ_out,Prostate
MISC13,train,leave_organ_out,Prostate
MISC14,train,leave_organ_out,Prostate
MISC15,train,leave_organ_out,Prostate
MISC16,train,leave_organ_out,Prostate
MISC17,train,leave_organ_out,Prostate
MISC18,train,leave_organ_out,Prostate
MISC19,train,leave_organ_out,Prostate
MISC20,train,leave_organ_out,Prostate
MISC21,train,leave_organ_out,Prostate
MISC22,train,leave_organ_out,Prostate
MISC23,train,leave_organ_out,Prostate
MISC24,train,leave_organ_out,Prostate
MISC25,train,leave_organ_out,Prostate
MISC26,train,leave_organ_out,Prostate
MISC27,train,leave_organ_out,Prostate
MISC28,train,leave_organ_out,Prostate
MISC29,train,leave_organ_out,Prostate
MISC30,train,leave_organ_out,Prostate
MISC31,train,leave_organ_out,Prostate
MISC32,train,leave_organ_out,Prostate
NCBI534,train,leave_organ_out,Prostate
NCBI535,train,leave_organ_out,Prostate
NCBI536,train,leave_organ_out,Prostate
NCBI537,train,leave_organ_out,Prostate
MEND41,train,leave_organ_out,Prostate
MEND45,train,leave_organ_out,Prostate
MEND47,train,leave_organ_out,Prostate
MEND51,train,leave_organ_out,Prostate
MEND52,train,leave_organ_out,Prostate
TENX62,train,leave_organ_out,Prostate
TENX72,train,leave_organ_out,Prostate
MEND85,train,leave_organ_out,Prostate
MEND86,train,leave_organ_out,Prostate
MEND87,train,leave_organ_out,Prostate
MEND88,train,leave_organ_out,Prostate
MEND89,train,leave_organ_out,Prostate
MEND90,train,leave_organ_out,Prostate
TENX16,train,leave_organ_out,Prostate
NCBI681,train,leave_organ_out,Prostate
NCBI682,train,leave_organ_out,Prostate
NCBI683,train,leave_organ_out,Prostate
NCBI684,train,leave_organ_out,Prostate
