sample_id,split,split_type,heldout
MEND145,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND146,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND147,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND148,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND149,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND150,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND151,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND152,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND153,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND154,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND156,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND157,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND158,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND159,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND160,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND161,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND162,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND59,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND60,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND61,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND62,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND37,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND38,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND39,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
MEND40,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI460,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI461,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI462,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI463,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI464,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI465,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI466,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI467,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI468,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI469,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI470,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI471,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI472,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI473,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI474,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI475,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI476,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI477,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI478,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI479,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI480,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI481,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI482,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI483,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI484,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI485,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI486,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI487,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI488,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI489,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI490,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI491,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI492,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI493,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI494,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI495,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI496,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI497,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI498,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI503,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI504,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI505,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI506,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI507,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI508,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI509,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI510,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI515,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI516,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI517,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI518,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI519,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI520,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI521,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI522,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI523,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI524,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI525,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI526,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI690,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI691,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI573,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI574,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI575,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI576,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI811,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI812,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI813,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI814,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI815,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI816,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI817,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI818,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI819,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI820,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI821,train,leave_cohort_out,A Spatial Transcriptomic atlas of the human kidney papilla identifies significant immune injury in patients with stone disease
NCBI600,train,leave_cohort_out,Prostate ST Internal
NCBI601,train,leave_cohort_out,Prostate ST Internal
NCBI602,train,leave_cohort_out,Prostate ST Internal
NCBI603,train,leave_cohort_out,Prostate ST Internal
NCBI854,train,leave_cohort_out,Prostate ST Internal
NCBI855,train,leave_cohort_out,Prostate ST Internal
MISC33,train,leave_cohort_out,Prostate ST Internal
MISC34,train,leave_cohort_out,Prostate ST Internal
MISC35,train,leave_cohort_out,Prostate ST Internal
MISC36,train,leave_cohort_out,Prostate ST Internal
MISC37,train,leave_cohort_out,Prostate ST Internal
MISC38,train,leave_cohort_out,Prostate ST Internal
MISC39,train,leave_cohort_out,Prostate ST Internal
MISC40,train,leave_cohort_out,Prostate ST Internal
MISC41,train,leave_cohort_out,Prostate ST Internal
MISC42,train,leave_cohort_out,Prostate ST Internal
MISC43,train,leave_cohort_out,Prostate ST Internal
MISC44,train,leave_cohort_out,Prostate ST Internal
MISC45,train,leave_cohort_out,Prostate ST Internal
MISC46,train,leave_cohort_out,Prostate ST Internal
MISC47,train,leave_cohort_out,Prostate ST Internal
MISC48,train,leave_cohort_out,Prostate ST Internal
MISC49,train,leave_cohort_out,Prostate ST Internal
MISC50,train,leave_cohort_out,Prostate ST Internal
MISC51,train,leave_cohort_out,Prostate ST Internal
MISC52,train,leave_cohort_out,Prostate ST Internal
MISC53,train,leave_cohort_out,Prostate ST Internal
MISC54,train,leave_cohort_out,Prostate ST Internal
MISC55,train,leave_cohort_out,Prostate ST Internal
MISC56,train,leave_cohort_out,Prostate ST Internal
MISC57,train,leave_cohort_out,Prostate ST Internal
MISC58,train,leave_cohort_out,Prostate ST Internal
MISC59,train,leave_cohort_out,Prostate ST Internal
MISC60,train,leave_cohort_out,Prostate ST Internal
MISC61,train,leave_cohort_out,Prostate ST Internal
MISC62,train,leave_cohort_out,Prostate ST Internal
MISC63,train,leave_cohort_out,Prostate ST Internal
MISC64,train,leave_cohort_out,Prostate ST Internal
MISC65,train,leave_cohort_out,Prostate ST Internal
MISC66,train,leave_cohort_out,Prostate ST Internal
MISC67,train,leave_cohort_out,Prostate ST Internal
MISC68,train,leave_cohort_out,Prostate ST Internal
MISC69,train,leave_cohort_out,Prostate ST Internal
MISC70,train,leave_cohort_out,Prostate ST Internal
MISC71,train,leave_cohort_out,Prostate ST Internal
MISC72,train,leave_cohort_out,Prostate ST Internal
MISC73,train,leave_cohort_out,Prostate ST Internal
TENX152,train,leave_cohort_out,Prostate ST Internal
ZEN36,train,leave_cohort_out,Prostate ST Internal
ZEN37,train,leave_cohort_out,Prostate ST Internal
ZEN38,train,leave_cohort_out,Prostate ST Internal
ZEN39,train,leave_cohort_out,Prostate ST Internal
ZEN40,train,leave_cohort_out,Prostate ST Internal
ZEN41,train,leave_cohort_out,Prostate ST Internal
ZEN42,train,leave_cohort_out,Prostate ST Internal
ZEN43,train,leave_cohort_out,Prostate ST Internal
ZEN44,train,leave_cohort_out,Prostate ST Internal
ZEN45,train,leave_cohort_out,Prostate ST Internal
ZEN46,train,leave_cohort_out,Prostate ST Internal
ZEN47,train,leave_cohort_out,Prostate ST Internal
ZEN48,train,leave_cohort_out,Prostate ST Internal
ZEN49,train,leave_cohort_out,Prostate ST Internal
TENX70,train,leave_cohort_out,Prostate ST Internal
TENX28,train,leave_cohort_out,Prostate ST Internal
TENX29,train,leave_cohort_out,Prostate ST Internal
TENX49,train,leave_cohort_out,Prostate ST Internal
MEND33,train,leave_cohort_out,Prostate ST Internal
MEND34,train,leave_cohort_out,Prostate ST Internal
MEND35,train,leave_cohort_out,Prostate ST Internal
MEND36,train,leave_cohort_out,Prostate ST Internal
MEND91,train,leave_cohort_out,Prostate ST Internal
MEND92,train,leave_cohort_out,Prostate ST Internal
MEND93,train,leave_cohort_out,Prostate ST Internal
MEND95,train,leave_cohort_out,Prostate ST Internal
MEND96,train,leave_cohort_out,Prostate ST Internal
TENX89,train,leave_cohort_out,Prostate ST Internal
TENX90,train,leave_cohort_out,Prostate ST Internal
TENX91,train,leave_cohort_out,Prostate ST Internal
TENX92,train,leave_cohort_out,Prostate ST Internal
TENX73,train,leave_cohort_out,Prostate ST Internal
TENX56,train,leave_cohort_out,Prostate ST Internal
TENX27,train,leave_cohort_out,Prostate ST Internal
TENX30,train,leave_cohort_out,Prostate ST Internal
TENX31,train,leave_cohort_out,Prostate ST Internal
NCBI653,train,leave_cohort_out,Prostate ST Internal
NCBI654,train,leave_cohort_out,Prostate ST Internal
NCBI655,train,leave_cohort_out,Prostate ST Internal
NCBI656,train,leave_cohort_out,Prostate ST Internal
NCBI657,train,leave_cohort_out,Prostate ST Internal
NCBI628,train,leave_cohort_out,Prostate ST Internal
NCBI629,train,leave_cohort_out,Prostate ST Internal
NCBI630,train,leave_cohort_out,Prostate ST Internal
NCBI631,train,leave_cohort_out,Prostate ST Internal
NCBI632,train,leave_cohort_out,Prostate ST Internal
NCBI633,train,leave_cohort_out,Prostate ST Internal
NCBI634,train,leave_cohort_out,Prostate ST Internal
NCBI635,train,leave_cohort_out,Prostate ST Internal
NCBI636,train,leave_cohort_out,Prostate ST Internal
NCBI637,train,leave_cohort_out,Prostate ST Internal
NCBI638,train,leave_cohort_out,Prostate ST Internal
NCBI639,train,leave_cohort_out,Prostate ST Internal
NCBI640,train,leave_cohort_out,Prostate ST Internal
NCBI641,train,leave_cohort_out,Prostate ST Internal
MEND63,train,leave_cohort_out,Prostate ST Internal
MEND64,train,leave_cohort_out,Prostate ST Internal
MEND65,train,leave_cohort_out,Prostate ST Internal
MEND66,train,leave_cohort_out,Prostate ST Internal
MEND67,train,leave_cohort_out,Prostate ST Internal
MEND68,train,leave_cohort_out,Prostate ST Internal
MISC1,train,leave_cohort_out,Prostate ST Internal
MISC10,train,leave_cohort_out,Prostate ST Internal
MISC11,train,leave_cohort_out,Prostate ST Internal
MISC12,train,leave_cohort_out,Prostate ST Internal
MISC2,train,leave_cohort_out,Prostate ST Internal
MISC3,train,leave_cohort_out,Prostate ST Internal
MISC4,train,leave_cohort_out,Prostate ST Internal
MISC5,train,leave_cohort_out,Prostate ST Internal
MISC6,train,leave_cohort_out,Prostate ST Internal
MISC7,train,leave_cohort_out,Prostate ST Internal
MISC8,train,leave_cohort_out,Prostate ST Internal
MISC9,train,leave_cohort_out,Prostate ST Internal
TENX68,train,leave_cohort_out,Prostate ST Internal
NCBI776,train,leave_cohort_out,Prostate ST Internal
TENX13,train,leave_cohort_out,Prostate ST Internal
TENX14,train,leave_cohort_out,Prostate ST Internal
TENX39,train,leave_cohort_out,Prostate ST Internal
TENX23,train,leave_cohort_out,Prostate ST Internal
TENX53,train,leave_cohort_out,Prostate ST Internal
TENX24,train,leave_cohort_out,Prostate ST Internal
TENX50,train,leave_cohort_out,Prostate ST Internal
NCBI1,train,leave_cohort_out,Prostate ST Internal
NCBI2,train,leave_cohort_out,Prostate ST Internal
NCBI3,train,leave_cohort_out,Prostate ST Internal
NCBI4,train,leave_cohort_out,Prostate ST Internal
NCBI591,train,leave_cohort_out,Prostate ST Internal
NCBI592,train,leave_cohort_out,Prostate ST Internal
NCBI593,train,leave_cohort_out,Prostate ST Internal
NCBI594,train,leave_cohort_out,Prostate ST Internal
NCBI595,train,leave_cohort_out,Prostate ST Internal
NCBI771,train,leave_cohort_out,Prostate ST Internal
TENX15,train,leave_cohort_out,Prostate ST Internal
MISC101,train,leave_cohort_out,Prostate ST Internal
MISC102,train,leave_cohort_out,Prostate ST Internal
MISC103,train,leave_cohort_out,Prostate ST Internal
MISC104,train,leave_cohort_out,Prostate ST Internal
MISC105,train,leave_cohort_out,Prostate ST Internal
MISC106,train,leave_cohort_out,Prostate ST Internal
MISC107,train,leave_cohort_out,Prostate ST Internal
MISC108,train,leave_cohort_out,Prostate ST Internal
MISC109,train,leave_cohort_out,Prostate ST Internal
MISC110,train,leave_cohort_out,Prostate ST Internal
MISC111,train,leave_cohort_out,Prostate ST Internal
MISC112,train,leave_cohort_out,Prostate ST Internal
MISC113,train,leave_cohort_out,Prostate ST Internal
MISC114,train,leave_cohort_out,Prostate ST Internal
MISC115,train,leave_cohort_out,Prostate ST Internal
MISC116,train,leave_cohort_out,Prostate ST Internal
MISC117,train,leave_cohort_out,Prostate ST Internal
MISC118,train,leave_cohort_out,Prostate ST Internal
MISC119,train,leave_cohort_out,Prostate ST Internal
MISC120,train,leave_cohort_out,Prostate ST Internal
MISC121,train,leave_cohort_out,Prostate ST Internal
MISC122,train,leave_cohort_out,Prostate ST Internal
MISC123,train,leave_cohort_out,Prostate ST Internal
MISC124,train,leave_cohort_out,Prostate ST Internal
MISC125,train,leave_cohort_out,Prostate ST Internal
MISC126,train,leave_cohort_out,Prostate ST Internal
MISC127,train,leave_cohort_out,Prostate ST Internal
MISC128,train,leave_cohort_out,Prostate ST Internal
MISC129,train,leave_cohort_out,Prostate ST Internal
MISC130,train,leave_cohort_out,Prostate ST Internal
MISC131,train,leave_cohort_out,Prostate ST Internal
MISC132,train,leave_cohort_out,Prostate ST Internal
MISC133,train,leave_cohort_out,Prostate ST Internal
MISC134,train,leave_cohort_out,Prostate ST Internal
MISC135,train,leave_cohort_out,Prostate ST Internal
MISC136,train,leave_cohort_out,Prostate ST Internal
MISC138,train,leave_cohort_out,Prostate ST Internal
MISC139,train,leave_cohort_out,Prostate ST Internal
MISC140,train,leave_cohort_out,Prostate ST Internal
MISC141,train,leave_cohort_out,Prostate ST Internal
MISC142,train,leave_cohort_out,Prostate ST Internal
NCBI562,train,leave_cohort_out,Prostate ST Internal
NCBI563,train,leave_cohort_out,Prostate ST Internal
NCBI564,train,leave_cohort_out,Prostate ST Internal
NCBI565,train,leave_cohort_out,Prostate ST Internal
NCBI566,train,leave_cohort_out,Prostate ST Internal
NCBI567,train,leave_cohort_out,Prostate ST Internal
NCBI568,train,leave_cohort_out,Prostate ST Internal
NCBI538,train,leave_cohort_out,Prostate ST Internal
NCBI539,train,leave_cohort_out,Prostate ST Internal
NCBI540,train,leave_cohort_out,Prostate ST Internal
MEND48,train,leave_cohort_out,Prostate ST Internal
MEND49,train,leave_cohort_out,Prostate ST Internal
MEND54,train,leave_cohort_out,Prostate ST Internal
TENX71,train,leave_cohort_out,Prostate ST Internal
NCBI599,train,leave_cohort_out,Prostate ST Internal
NCBI692,train,leave_cohort_out,Prostate ST Internal
NCBI693,train,leave_cohort_out,Prostate ST Internal
NCBI694,train,leave_cohort_out,Prostate ST Internal
NCBI695,train,leave_cohort_out,Prostate ST Internal
NCBI696,train,leave_cohort_out,Prostate ST Internal
NCBI697,train,leave_cohort_out,Prostate ST Internal
NCBI698,train,leave_cohort_out,Prostate ST Internal
NCBI699,train,leave_cohort_out,Prostate ST Internal
NCBI700,train,leave_cohort_out,Prostate ST Internal
NCBI701,train,leave_cohort_out,Prostate ST Internal
NCBI702,train,leave_cohort_out,Prostate ST Internal
NCBI703,train,leave_cohort_out,Prostate ST Internal
NCBI704,train,leave_cohort_out,Prostate ST Internal
NCBI705,train,leave_cohort_out,Prostate ST Internal
NCBI706,train,leave_cohort_out,Prostate ST Internal
NCBI707,train,leave_cohort_out,Prostate ST Internal
NCBI708,train,leave_cohort_out,Prostate ST Internal
NCBI709,train,leave_cohort_out,Prostate ST Internal
NCBI710,train,leave_cohort_out,Prostate ST Internal
NCBI711,train,leave_cohort_out,Prostate ST Internal
NCBI712,train,leave_cohort_out,Prostate ST Internal
NCBI713,train,leave_cohort_out,Prostate ST Internal
NCBI714,train,leave_cohort_out,Prostate ST Internal
INT1,train,leave_cohort_out,Prostate ST Internal
INT10,train,leave_cohort_out,Prostate ST Internal
INT11,train,leave_cohort_out,Prostate ST Internal
INT12,train,leave_cohort_out,Prostate ST Internal
INT13,train,leave_cohort_out,Prostate ST Internal
INT14,train,leave_cohort_out,Prostate ST Internal
INT15,train,leave_cohort_out,Prostate ST Internal
INT16,train,leave_cohort_out,Prostate ST Internal
INT17,train,leave_cohort_out,Prostate ST Internal
INT18,train,leave_cohort_out,Prostate ST Internal
INT19,train,leave_cohort_out,Prostate ST Internal
INT2,train,leave_cohort_out,Prostate ST Internal
INT20,train,leave_cohort_out,Prostate ST Internal
INT21,train,leave_cohort_out,Prostate ST Internal
INT22,train,leave_cohort_out,Prostate ST Internal
INT23,train,leave_cohort_out,Prostate ST Internal
INT24,train,leave_cohort_out,Prostate ST Internal
INT3,train,leave_cohort_out,Prostate ST Internal
INT4,train,leave_cohort_out,Prostate ST Internal
INT5,train,leave_cohort_out,Prostate ST Internal
INT6,train,leave_cohort_out,Prostate ST Internal
INT7,train,leave_cohort_out,Prostate ST Internal
INT8,train,leave_cohort_out,Prostate ST Internal
INT9,train,leave_cohort_out,Prostate ST Internal
NCBI642,train,leave_cohort_out,Prostate ST Internal
NCBI643,train,leave_cohort_out,Prostate ST Internal
NCBI826,train,leave_cohort_out,Prostate ST Internal
NCBI827,train,leave_cohort_out,Prostate ST Internal
NCBI828,train,leave_cohort_out,Prostate ST Internal
NCBI829,train,leave_cohort_out,Prostate ST Internal
NCBI830,train,leave_cohort_out,Prostate ST Internal
NCBI831,train,leave_cohort_out,Prostate ST Internal
NCBI832,train,leave_cohort_out,Prostate ST Internal
NCBI833,train,leave_cohort_out,Prostate ST Internal
NCBI672,train,leave_cohort_out,Prostate ST Internal
NCBI673,train,leave_cohort_out,Prostate ST Internal
NCBI674,train,leave_cohort_out,Prostate ST Internal
NCBI675,train,leave_cohort_out,Prostate ST Internal
MISC13,train,leave_cohort_out,Prostate ST Internal
MISC14,train,leave_cohort_out,Prostate ST Internal
MISC15,train,leave_cohort_out,Prostate ST Internal
MISC16,train,leave_cohort_out,Prostate ST Internal
MISC17,train,leave_cohort_out,Prostate ST Internal
MISC18,train,leave_cohort_out,Prostate ST Internal
MISC19,train,leave_cohort_out,Prostate ST Internal
MISC20,train,leave_cohort_out,Prostate ST Internal
MISC21,train,leave_cohort_out,Prostate ST Internal
MISC22,train,leave_cohort_out,Prostate ST Internal
MISC23,train,leave_cohort_out,Prostate ST Internal
MISC24,train,leave_cohort_out,Prostate ST Internal
MISC25,train,leave_cohort_out,Prostate ST Internal
MISC26,train,leave_cohort_out,Prostate ST Internal
MISC27,train,leave_cohort_out,Prostate ST Internal
MISC28,train,leave_cohort_out,Prostate ST Internal
MISC29,train,leave_cohort_out,Prostate ST Internal
MISC30,train,leave_cohort_out,Prostate ST Internal
MISC31,train,leave_cohort_out,Prostate ST Internal
MISC32,train,leave_cohort_out,Prostate ST Internal
NCBI534,train,leave_cohort_out,Prostate ST Internal
NCBI535,train,leave_cohort_out,Prostate ST Internal
NCBI536,train,leave_cohort_out,Prostate ST Internal
NCBI537,train,leave_cohort_out,Prostate ST Internal
MEND41,train,leave_cohort_out,Prostate ST Internal
MEND45,train,leave_cohort_out,Prostate ST Internal
MEND47,train,leave_cohort_out,Prostate ST Internal
MEND51,train,leave_cohort_out,Prostate ST Internal
MEND52,train,leave_cohort_out,Prostate ST Internal
TENX62,train,leave_cohort_out,Prostate ST Internal
TENX72,train,leave_cohort_out,Prostate ST Internal
MEND85,train,leave_cohort_out,Prostate ST Internal
MEND86,train,leave_cohort_out,Prostate ST Internal
MEND87,train,leave_cohort_out,Prostate ST Internal
MEND88,train,leave_cohort_out,Prostate ST Internal
MEND89,train,leave_cohort_out,Prostate ST Internal
MEND90,train,leave_cohort_out,Prostate ST Internal
TENX16,train,leave_cohort_out,Prostate ST Internal
NCBI681,train,leave_cohort_out,Prostate ST Internal
NCBI682,train,leave_cohort_out,Prostate ST Internal
NCBI683,train,leave_cohort_out,Prostate ST Internal
NCBI684,train,leave_cohort_out,Prostate ST Internal
TENX51,train,leave_cohort_out,Prostate ST Internal
TENX65,train,leave_cohort_out,Prostate ST Internal
NCBI569,train,leave_cohort_out,Prostate ST Internal
NCBI570,train,leave_cohort_out,Prostate ST Internal
NCBI571,train,leave_cohort_out,Prostate ST Internal
NCBI572,train,leave_cohort_out,Prostate ST Internal
